	S49	S33	S110	S89	S156	S81	S19	S155	S132	S90	S181	S173	S144	S120	S100	S83	S108	S164	S32	S103	S161	S180	S68	S143	S177	S79	S133	S11	S178	S174	S6	S36	S27	S149	S17	S4	S3	S127	S107	S65	S9	S121	S115	S165	S91	S189	S172	S158	S66	S97	S188	S1	S125	S85	S134	S72	S135	S41	S69
S65	1.6754375325415949	2.1686945061188423	1.699226853016721	1.4124458846175316	1.3020679628598228	2.4116518164343503	1.7701694262081002	2.2085997573525304	1.982659738405453	0.8634127498507432	1.331334118229055	1.5999350263467815	0.716926442809811	1.7705527187942525	1.2092265952285484	0.4603649232771177	0.6594719838796858	2.2164173487314205	2.4001346062050706	1.6694640426157097	0.9574160198772688	1.0616995898591512	2.740549493715498	2.077225487786413	1.3613621090962353	1.1136871680450082	2.718036855445091	1.3807532092279826	1.4178256562947995	2.0193162310460964	1.7725780192113945	1.9911731052131305	1.3549558392751424	2.518504137535735	1.0756052018420312	2.243939846224871	2.4747621894616856	1.6774858986986443	2.6949555429387004	0.0	3.512881204954376	0.7012075352395197	1.1242446392252485	1.8428692532632431	3.3562708573131634	1.0853798966469155	1.0759904600003471	1.9081607950770085	1.9905485159118277	1.1646220435836832	1.7042576233132751	1.6717594694090876	0.900715878173658	1.9373059361044973	1.7252296198317607	1.6254051822996722	1.8150279754588239	1.0207773792124606	2.6396861316137006
S9	4.402626317500721	2.0545629917895565	1.8200487473610565	4.033555059164368	4.016564837046363	1.5124082766240363	2.3152650751102137	1.6606426101729665	2.2578758984976575	3.3571565800772545	4.331389277884993	3.95110003573852	3.9143919324307097	4.438942839619684	2.306344738324049	3.498131423400669	3.2868959684732504	2.8147162733737603	2.998284307107249	2.7651390414729344	4.468144882509086	4.042194849093514	3.7080413840382294	1.81361608706276	3.404986905446834	4.6042916799467495	3.228097858515229	2.2215864378519536	3.444362325916516	4.287722771909959	2.458773048742117	3.2921603499827383	3.580414057533167	1.143579782861425	3.1795923694339954	1.38205895444356	1.8926422592769392	2.8515569734160153	0.9840996300439231	3.512881204954376	0.0	3.219663607112518	4.234810687970491	2.8356655123199785	5.591529995979755	2.591253628138914	2.7259668253829177	2.8611578629494856	3.820435394985955	2.893351235938446	4.386260738292892	2.479851249931636	4.153214436000204	4.408410847254562	2.8511649556753373	4.2232536567374455	4.169422735853519	3.463654610005245	3.4994978631356126
S121	1.3505756097973203	1.5810367241100056	1.4376279099790805	1.0015492182163257	0.928494947070589	1.9254549276127617	1.1719081009497416	1.7184325367024482	1.3670859256563204	0.23797778832834143	1.1566641514548448	1.0900859842676374	1.417814288490298	1.4249151353596399	1.0347611962014864	1.101598801676757	0.07380141312049898	1.5226859700747233	1.7015435062922775	0.9852626715856624	1.4277428941735384	0.874000536414107	2.0584428993099135	1.5682147255285255	1.9136675469410547	1.494281902319384	2.0169634785887913	1.0331212103802176	1.9750706887247984	1.5311554758742227	1.1403577849249082	1.2984914247633796	0.7538402545752779	2.35833557466914	0.37869061006010973	2.0993685828745154	1.893614096755437	0.9904002683808453	2.5386453241374998	0.7012075352395197	3.219663607112518	0.0	1.042269941943372	1.1487936162944292	4.042083482871616	0.6288827646146089	0.5145976142430847	1.2134046697607113	1.3735741010127804	0.5006923482402424	1.3641991664841795	1.9215794089961962	0.9456388754731696	1.5183267251753672	1.0376991795583637	1.228824107413511	1.3357704620625568	0.42397267799766963	1.9469741629988808
S115	0.6996647234828666	2.4827181979823862	2.464935024661677	0.6827198458028853	0.5009932641636744	2.899620692614267	2.062388401375156	2.685285284948936	2.238639940921353	0.9234834600264081	0.26024309596081	0.868694826290053	1.5695922531419062	0.7713618190202343	2.0327943223118394	1.5128521104784607	0.9857654315896727	2.137089209016266	2.2135936433690158	1.745169835467031	0.9552368603011042	0.21200325735213837	2.268372008821021	2.5350177095596735	2.4178310830040597	0.8437344554212282	2.446805986454631	2.074815957349922	2.463799884251668	1.1419352269619287	2.015532448132362	1.7001574665903854	0.9280553121300819	3.34765797374432	1.1338583235205055	3.0855865226241277	2.78624143910356	1.673804830400774	3.5424581308277916	1.1242446392252485	4.234810687970491	1.042269941943372	0.0	1.820453933416667	4.083467471713408	1.654074511918683	1.528672670934825	1.871911910275584	1.3796717771675224	1.4197205390927858	0.6883235185084672	2.746909332671308	0.262759017511063	0.9802345156243166	1.706951608371997	0.7180379445650352	1.0318682011374145	0.8635192340842298	2.2465103657390233
S165	1.7001769736279084	0.8074801347281702	1.507208801733146	1.379613679078427	1.4131534678151911	1.3377494716772025	0.5852637739053128	1.179788930590773	0.5782965396088472	1.0664490080022309	1.7942199158421155	1.2054176606382232	2.555253697481867	1.7085951911076276	1.457676787028994	2.19746881111942	1.2037095009241978	0.37546089845937547	0.5825270738246004	0.20360838803683426	2.5109613453350352	1.6199508074484283	1.1409407335128092	1.0363230308498708	2.8782196481204982	2.524528159763591	0.9209103882622908	1.1943609847608958	2.94068831984134	1.4738143814142886	0.45300136827762955	0.4773896319359729	0.9178767273266663	2.333432709808157	0.8057324031557758	2.154447231578758	1.0562802765625852	0.23195487221542244	2.488487053939456	1.8428692532632431	2.8356655123199785	1.1487936162944292	1.820453933416667	0.0	5.133844768849762	1.0004561308584248	0.873168320371071	0.12406573160918968	0.9865074413132174	0.7029131631564228	1.6790010883445121	2.563208904118484	1.8667057450990108	1.6240801009583063	0.2059983804086234	1.5054393164812134	1.3877630536142127	1.019551743915299	0.9633786282063491
S91	4.752214003712446	5.232700169736355	4.302446904605516	4.63011874588998	4.491420654120858	5.231783953394986	4.884174116704246	5.063340621771677	5.110501025888093	4.216779824658507	4.320144196749645	4.850406891164491	2.657380419806873	4.84379107268717	3.9361367397841867	2.9458902510828118	4.009851147029367	5.4934191933301015	5.692852130002907	4.948011765512397	3.2015654013226365	4.144036541998185	6.086273939457144	4.9996114061079595	2.368072070686611	3.3718214899618135	6.039943133778813	4.2794258856996175	2.3090163805157804	5.2097709145775815	4.967769134701245	5.338018623512115	4.6736523933369005	4.51131506082236	4.420603590838965	4.320804082921987	5.4889799995105	4.951591262720609	4.617868845765064	3.3562708573131634	5.591529995979755	4.042083482871616	4.083467471713408	5.133844768849762	0.0	4.196890625860497	4.28521476205851	5.210459405884582	5.300837775319484	4.459436310023212	4.771118672027451	3.166747929275318	3.8634467787496836	5.062171112990486	4.998327888606053	4.779209910116763	5.040549388536768	4.365320102852445	5.981819037350922
S189	1.9031110205793018	1.100582225857946	0.8269957804560144	1.5357215139641134	1.4865015355409548	1.3439674251366376	0.7188277164805561	1.1332959019246758	0.9326776327762023	0.7866471310120774	1.761691823799013	1.5391588075526683	1.726994812605312	1.9612587261589873	0.5199599010100955	1.3172513334965437	0.697267498806867	1.3338316575454734	1.5644781578782285	0.803296062868314	1.9770291141232104	1.4709976559173488	2.112580714636611	0.9967257723089519	1.8918457534842559	2.0743152778604004	1.917474505005745	0.4510132390095685	1.9550985093836684	1.9591509421140036	0.7772412846023116	1.3580107769764596	1.1514363805982553	1.7584383242427202	0.6792139903363007	1.5105695272472488	1.400399170774776	0.8599508317270345	1.9345914421031674	1.0853798966469155	2.591253628138914	0.6288827646146089	1.654074511918683	1.0004561308584248	4.196890625860497	0.0	0.1913645033457084	1.0753758405190685	1.6532060884205346	0.46028759147185144	1.9011740237659405	1.5949815932127773	1.5663045798010173	2.003022503664786	0.9032092514342055	1.7503830263464475	1.7902534158248156	0.9267698445133601	1.9517964737648923
S172	1.7325163489738604	1.0989646309866203	0.9926265368925494	1.3603938129966875	1.3242007378784402	1.411853221421781	0.7080969429956667	1.2067032171626895	0.9072407210083202	0.6319480540993787	1.616473507251149	1.3622509138074974	1.7552141165870925	1.7903546403315824	0.7073739110275951	1.3675822117600172	0.58474748698575	1.226906304555687	1.4498521630883257	0.6749167477839015	1.919592726293669	1.3420685356747306	1.9578838307337545	1.0565039977018884	2.0119025231810332	2.001030819628457	1.792433720079231	0.5831615613421074	2.0758535495853114	1.7804799702498024	0.7082507282940743	1.1941423897762609	0.9751816207173176	1.9327181792876789	0.4977614527536103	1.689976536396915	1.4087976742039876	0.7353827049290784	2.1050720358804758	1.0759904600003471	2.7259668253829177	0.5145976142430847	1.528672670934825	0.873168320371071	4.28521476205851	0.1913645033457084	0.0	0.9432603971048265	1.47433383802919	0.270719664802407	1.7359706229621827	1.7678591161301973	1.456019262377979	1.8274827631817796	0.7812821445910819	1.5778235145944093	1.6047140942470013	0.7573829824150681	1.8052458123463413
S158	1.7149703435970576	0.8132672855234823	1.5645652550642433	1.3951649372118564	1.4485877000966838	1.3532696155635557	0.6587210868743264	1.2149153706090772	0.6093691937175987	1.1204754112191662	1.8326601340167779	1.2275235026058733	2.6220010359447308	1.724599769418569	1.5308485384891422	2.2703840352847844	1.265278510134703	0.3446421065459405	0.5489087923557838	0.27468593696843524	2.5662659447247984	1.6762309168142158	1.0779493234777586	1.0701944045319738	2.9546731679622287	2.5783230595424724	0.8540049886114004	1.2439019816283041	3.018206469926956	1.4781478789450655	0.4725809825381007	0.43656949635067255	0.9597314454532985	2.3937419007622514	0.8624932222787162	2.2192024382022395	1.0479587293682018	0.3510008257220221	2.540442212866248	1.9081607950770085	2.8611578629494856	1.2134046697607113	1.871911910275584	0.12406573160918968	5.210459405884582	1.0753758405190685	0.9432603971048265	0.0	0.9797185086681676	0.7589448269574376	1.704942117072523	2.6344493700527187	1.9187391308250457	1.6346612926163977	0.32775645792904506	1.5247105382792225	1.3808207273833892	1.066410640357043	0.9004570889140456
S66	0.9434835976408359	1.7888078517221848	2.3737493811046817	0.8095477488250903	0.8931660518510789	2.3238379892480174	1.5294963591933315	2.162160119603845	1.5646077172134671	1.1571760000709268	1.228806741999811	0.5141245995901249	2.6658995513698667	0.9004914299039789	2.1708642794742774	2.428219153962527	1.3816758677088776	1.103690608115977	1.0560029047295132	1.0779666320070262	2.2808945080307623	1.2373400465701598	0.8918142975499698	2.016747904649778	3.276616515138282	2.204882254226117	1.157431082134591	1.9885886729335307	3.3353555598711195	0.5276891288037916	1.398459741681896	0.5702192846263191	0.6389309439021136	3.2502733888602946	1.0466648380653578	3.044766524989018	2.015284226697612	0.9929816973248988	3.4217229145400667	1.9905485159118277	3.820435394985955	1.3735741010127804	1.3796717771675224	0.9865074413132174	5.300837775319484	1.6532060884205346	1.47433383802919	0.9797185086681676	0.0	1.2261454871496604	0.9056155511876713	3.2191260531118675	1.541346027267993	0.7286113414716838	0.9863105832363808	0.7635067326822567	0.5670128007788124	0.9799153528129456	0.8984858463768619
S97	1.5279461151373144	1.1052221719743809	1.220362525440661	1.1494861218182724	1.1431814234495128	1.5013903458028117	0.735508796214947	1.3099594187169328	0.8924040181925577	0.5075675500623245	1.4678613556649827	1.1389502555503699	1.8721088653895148	1.5828561563324155	0.9743797229339922	1.5184808944453476	0.5611003401329773	1.0746618705850473	1.2819182810731105	0.5164708513636337	1.9174072444327648	1.2299035835828718	1.7266773529358264	1.147937132081433	2.2283448209924845	1.973298557488089	1.6020581462218937	0.7940123916312223	2.2927968917724706	1.5461925473112124	0.6457549130110015	0.9561743544521741	0.7578157003063867	2.163766990365094	0.2988526329801744	1.9303596662017881	1.4166677143353739	0.5875469572472841	2.329833772830922	1.1646220435836832	2.893351235938446	0.5006923482402424	1.4197205390927858	0.7029131631564228	4.459436310023212	0.46028759147185144	0.270719664802407	0.7589448269574376	1.2261454871496604	0.0	1.5402549723667982	2.028255544384543	1.3775943634368382	1.6050889236313806	0.6338108256790943	1.3679187898447154	1.361013324570676	0.5799481267525808	1.5857062451276664
S188	0.21044401374274407	2.4543206101417656	2.722966152842446	0.4804463785242198	0.44070496072843796	2.945710505023107	2.0891171456457145	2.7495043779612125	2.208212523284963	1.1564551134873002	0.4608061072717978	0.4780712151127089	2.235156783951972	0.14123227730428226	2.371060303340985	2.131788719229928	1.3289725729122985	1.911322885657341	1.9140668554815818	1.6792151713654484	1.6136351350020102	0.6751636044286091	1.7710560055424107	2.596200220185308	3.0406017103079552	1.4738553854956182	2.060425485245705	2.313255234428478	3.0909156145005103	0.4979162630131721	1.9980131607109206	1.393044885729999	0.8106971945500858	3.627187174953052	1.2490710423549019	3.38407222770886	2.729001696188012	1.5894909876912646	3.8172353450866816	1.7042576233132751	4.386260738292892	1.3641991664841795	0.6883235185084672	1.6790010883445121	4.771118672027451	1.9011740237659405	1.7359706229621827	1.704942117072523	0.9056155511876713	1.5402549723667982	0.0	3.246924624587703	0.9226270642715453	0.30084743243817524	1.6063747289860744	0.21171895651625822	0.5103654124999667	0.996238766328545	1.8010377547269527
S1	3.240481900060665	2.31319057734052	1.2510392471987049	2.9115187299127863	2.820148125210677	2.155962360362324	2.1029855408647657	2.0304000244508456	2.2808396723640065	2.1570100067071336	2.948871115373919	3.0030256391767924	1.6917705924428186	3.3205578202965365	1.105640233994924	1.3848630545809464	1.9483159071243055	2.8480207844401977	3.0896284901616804	2.3713838103580893	2.4928049890191937	2.635267742299322	3.697504077259756	2.0095692057296315	0.9410448640937444	2.692244052033225	3.4487602648620284	1.4322815979667003	0.9761647056995726	3.442159128519567	2.2329422040566316	2.951685946854501	2.6444968400838094	1.3957767708305244	2.1879260996277474	1.1859807665926478	2.500748514454258	2.4284013059524066	1.5080369055453213	1.6717594694090876	2.479851249931636	1.9215794089961962	2.746909332671308	2.563208904118484	3.166747929275318	1.5949815932127773	1.7678591161301973	2.6344493700527187	3.2191260531118675	2.028255544384543	3.246924624587703	0.0	2.554341824826132	3.4296590894205554	2.467146385432822	3.1369449608658337	3.255341356693313	2.342402059472458	3.526416803371859
S125	0.8987695874565974	2.4710827899535146	2.355935812072385	0.8075216831850132	0.6561420201136297	2.8579657232620725	2.05252301919374	2.6463821503679132	2.2371023043163336	0.8711860737932299	0.47846090417793025	1.0382525316866975	1.3225664855441004	0.9898606632248939	1.9045063151902335	1.2841523472507317	0.8802233317132097	2.2064216489438135	2.309570686137845	1.7652966358870166	0.7437208116212919	0.3497612277502044	2.4169662967831456	2.49605704943852	2.1912615831434925	0.679943573806008	2.5595295870302084	1.9677566337695438	2.2379657798516015	1.355002500276044	2.0047186005319806	1.7971031247301252	1.0217542240662494	3.23705778639866	1.1150490412554253	2.969670207584858	2.7805171091301695	1.7164357070810363	3.426738888193208	0.900715878173658	4.153214436000204	0.9456388754731696	0.262759017511063	1.8667057450990108	3.8634467787496836	1.5663045798010173	1.456019262377979	1.9187391308250457	1.541346027267993	1.3775943634368382	0.9226270642715453	2.554341824826132	0.0	1.2034638122483279	1.7544281397188448	0.9173220018691002	1.197837794739922	0.8610401690369515	2.3802432235010027
S85	0.3638221252605786	2.422089672353649	2.8084262884097666	0.5881262091270913	0.6358082572807897	2.9365034025549153	2.0951689048508144	2.7535374494878795	2.183162714421524	1.2936709818316343	0.7504347485432754	0.4685639968283028	2.5024558987144876	0.25123913099517986	2.497337623785082	2.376334292487172	1.492317861217885	1.808503895495997	1.7781224206702302	1.6578432157684886	1.9025707194611483	0.9430783554617085	1.5386502955129404	2.6010308155664768	3.2820444386605154	1.766309452242952	1.8759956642039373	2.3965913879668506	3.334724500443943	0.23049408762242068	1.9826512003435832	1.2704885173768268	0.8575282924213139	3.713928992548186	1.3336391068100226	3.4812021757073945	2.6783828138237586	1.5694007249713002	3.898498474181339	1.9373059361044973	4.408410847254562	1.5183267251753672	0.9802345156243166	1.6240801009583063	5.062171112990486	2.003022503664786	1.8274827631817796	1.6346612926163977	0.7286113414716838	1.6050889236313806	0.30084743243817524	3.4296590894205554	1.2034638122483279	0.0	1.5781928729686303	0.31648848964622517	0.37049367372201014	1.1143503285654541	1.5938805357121917
S134	1.6454825852284174	0.8824987800610224	1.4591125388384203	1.3288496842179742	1.328892563522923	1.3822417497038877	0.549782521621208	1.1942615654170652	0.6278509423620933	0.9686167637234648	1.700788440616015	1.146624745236214	2.433019955609018	1.6518994394768074	1.3663001391185097	2.070933772494769	1.0954563898086613	0.5138999956629978	0.6948479458863291	0.2296538743647111	2.394378913256523	1.5004832587593622	1.2487526359659051	1.0548614086513077	2.7553952382939686	2.407733175917463	1.0580643348688261	1.15449407152318	2.8158911764329364	1.441583159929571	0.5198410406050327	0.5653844187449479	0.8342994933834933	2.2827367670656957	0.7131589159175851	2.0936245306483805	1.1460997426647228	0.048285040657175066	2.452449702657111	1.7252296198317607	2.8511649556753373	1.0376991795583637	1.706951608371997	0.2059983804086234	4.998327888606053	0.9032092514342055	0.7812821445910819	0.32775645792904506	0.9863105832363808	0.6338108256790943	1.6063747289860744	2.467146385432822	1.7544281397188448	1.5781928729686303	0.0	1.4458534181273601	1.373632043749272	0.9302487289113369	1.0792903497891928
S72	0.20940876641855793	2.276784373457926	2.5683310835379247	0.29439382705170863	0.32716198034878013	2.771776103503326	1.9264501914999157	2.5827242999631386	2.0356525556211476	1.007621364156257	0.5032782882403191	0.30750453005438555	2.197520754725685	0.2162900655052861	2.2325164587721154	2.0680697217387696	1.196773055332321	1.745948630066139	1.7606868837222642	1.5023535646607729	1.6340103949748854	0.662803844498682	1.640541613497434	2.4261779077662062	2.9755904793378716	1.5189699248682444	1.9096512413306315	2.148853990678069	3.029087134029862	0.44689137981863813	1.8160139811285905	1.2194396304189055	0.644140302790599	3.4858560098352256	1.0831976799195608	3.244874509052265	2.5517360898244412	1.4282865392985487	3.669787639127175	1.6254051822996722	4.2232536567374455	1.228824107413511	0.7180379445650352	1.5054393164812134	4.779209910116763	1.7503830263464475	1.5778235145944093	1.5247105382792225	0.7635067326822567	1.3679187898447154	0.21171895651625822	3.1369449608658337	0.9173220018691002	0.31648848964622517	1.4458534181273601	0.0	0.3427547217012544	0.8368986891564654	1.6594688773940294
S135	0.444033246229693	2.167033858758702	2.580136830805461	0.4133636732174551	0.579090436719918	2.684024371480587	1.8743309456343922	2.517019104044426	1.941491593841981	1.098849704126104	0.8196081253578187	0.3478240989417272	2.4247873319088833	0.4387907313527577	2.2953320670817807	2.2707086951159905	1.313419160713905	1.5885734564116814	1.5846748503531396	1.412336756740948	1.9065626158140654	0.9595269914940922	1.381600391739318	2.3579077131080566	3.1678712079475493	1.8063436946525475	1.6814331245399141	2.1500227565052814	3.225355705731634	0.3497940484915136	1.718953598426526	1.0309356818540683	0.6771434012730267	3.5091554984625217	1.1124477807973872	3.2791724816116092	2.424061261770291	1.3631449036662022	3.680732075369805	1.8150279754588239	4.169422735853519	1.3357704620625568	1.0318682011374145	1.3877630536142127	5.040549388536768	1.7902534158248156	1.6047140942470013	1.3808207273833892	0.5670128007788124	1.361013324570676	0.5103654124999667	3.255341356693313	1.197837794739922	0.37049367372201014	1.373632043749272	0.3427547217012544	0.0	0.9150556134571252	1.4170929440853872
S41	0.978240595498544	1.6389367496006058	1.7486026154956078	0.6115837101035613	0.5742206057011806	2.0703627838987058	1.2520184934015421	1.8727119751215855	1.4051764988498223	0.18865406687464553	0.8890362490878505	0.6765987775645349	1.7164349425261385	1.0440685804724745	1.4044660924043544	1.4611702151785102	0.4132858409536827	1.3719723695116084	1.5044452532115007	0.9130422313690596	1.5075786872413919	0.6801385782754341	1.7331835318110445	1.7134667018666159	2.315079307870605	1.5127163120619271	1.7759834768291733	1.324299023990452	2.375153240397034	1.1158021757796224	1.162740830870214	1.014164227902832	0.3597786111769003	2.681294009288067	0.28777642740161263	2.4342227871329665	1.9435404747252372	0.8911961682641354	2.8595948957454	1.0207773792124606	3.463654610005245	0.42397267799766963	0.8635192340842298	1.019551743915299	4.365320102852445	0.9267698445133601	0.7573829824150681	1.066410640357043	0.9799153528129456	0.5799481267525808	0.996238766328545	2.342402059472458	0.8610401690369515	1.1143503285654541	0.9302487289113369	0.8368986891564654	0.9150556134571252	0.0	1.6509301522977562
S69	1.8319630784298617	1.5208721399951057	2.440324337323376	1.6647815004555506	1.759560114441557	2.039475745885722	1.4898315799394295	1.9497317636603597	1.386435220153897	1.7820303448105121	2.117261544997317	1.398900536247202	3.3520626023297964	1.788464177816876	2.420965790752925	3.0445305526559827	1.9815456486521486	0.744142344413008	0.5358312863176049	1.1570936010151904	3.1055677151908765	2.0814692634253342	0.21048009692208297	1.8409484177149313	3.7976209042628706	3.0569768838143268	0.32677896082561037	2.1434689287917976	3.8595202192490845	1.3698271552295955	1.3471763077721126	0.6512655179186662	1.3745898416932274	3.1951050282626077	1.5695744836998193	3.0488780007283447	1.6200215553639905	1.1183235968277405	3.334967969798643	2.6396861316137006	3.4994978631356126	1.9469741629988808	2.2465103657390233	0.9633786282063491	5.981819037350922	1.9517964737648923	1.8052458123463413	0.9004570889140456	0.8984858463768619	1.5857062451276664	1.8010377547269527	3.526416803371859	2.3802432235010027	1.5938805357121917	1.0792903497891928	1.6594688773940294	1.4170929440853872	1.6509301522977562	0.0
