	S339	S334	S337	S300	S267	S343	S353	S370	S230	S272	S306	S354	S327	S359	S233	S346	S256	S262	S383	S219	S276	S305	S294	S385	S356	S280	S224	S312	S201	S228	S198	S277	S220	S301	S255	S265	S361	S251	S362	S212	S333	S250	S308	S210	S231	S350	S221	S358	S203	S378	S355	S244	S315	S264	S290	S217	S204	S310	S349	S329	S240	S205	S214	S232
S308	0.9433300887837631	1.438062200997395	1.7889709489998404	1.5210340319748952	1.1408661026209388	0.48246912800675856	0.4697002434040393	1.4698475619755547	1.389426331902567	0.10666204295941355	0.6148525088026597	0.6690636866336567	1.6784702590785143	1.672380455391746	0.7595353161708189	1.2683885409876563	0.8614298132175733	0.6840446741588263	3.206442581692359	1.509704020686254	1.752121569904544	1.7446353457613588	0.7366527519283952	4.998660278817202	0.4224684224532054	1.0758772369196878	1.657720765091876	1.2140082169806954	2.4274579651910386	2.1826580912715183	0.9157950789363024	1.0333120359343961	1.6842069836030313	0.39730459896890763	1.062841531010641	1.0263852113863927	1.0914228555838792	1.41583312138823	1.1245625134106252	1.3744332728477207	0.5883895813307308	1.4177057016247891	0.0	0.5348866628587515	2.222289258134739	1.4137067225542825	1.121154692339845	0.8059302191306925	1.8217248370906711	0.640467774314662	0.6211583676108149	1.0950177184904963	0.8918006515915605	1.0955980892895993	0.7790245111996104	1.5485911737492803	0.47797966856419005	0.7140719610664329	1.4905408867646697	1.189412569949487	3.6344462824218557	0.5000499622517336	1.4927815483745546	2.4227771759231245
S210	0.6623557391862481	1.8742959656657694	2.2303351749616573	2.0508043452579154	0.7960842321312641	0.9427445646492013	0.4025329779626237	1.1895084968104972	1.908231000395182	0.6171654891335276	0.2641469486519343	0.4569834128954219	2.1969098377384753	2.1842303114086494	1.1215863173145162	1.2788566555082932	0.3537733402284464	0.6020845909126599	3.587817761418963	2.0272204081012797	2.275658070517049	2.235738165756967	1.2616749587630014	5.398115128613747	0.9526924138216784	1.3781829264464904	2.158977162510023	1.7240129969507199	2.479281741596271	2.071261726459328	0.9500485807381429	0.736388274237741	1.569905107823565	0.9242525183420158	1.5818706043662907	0.5568012399530113	0.7835578815894195	1.1345953549625085	0.7478546925611971	1.2815174994689944	1.1172887548249286	0.9783197040759171	0.5348866628587515	0.0	2.415202297419407	1.8612584898733726	1.6150303979366551	0.8762055690408468	2.0821805104371847	1.1671720481969245	1.0995765613980266	1.4956304212239733	1.1674438856335698	0.6897063429792475	1.1632518900323985	1.612647889253313	0.6976794198096239	0.7205334789320552	1.8830665573621086	0.7813203618684933	3.9839476876704825	0.27284856344175085	1.9389649696302804	2.220196723210535
S231	1.9608634201247404	3.132746282500175	3.3710498920155207	2.458968049843646	2.0549811605154944	2.4934873793023042	2.6390283383157493	1.8534390986876939	2.631209543839323	2.14724089877055	2.621849809123415	2.7918257598078666	2.004555793114909	2.8844137185482084	1.4985674278772838	1.2177646150685324	2.6200524832693293	2.871148770499335	1.6057494124355343	1.937837840663812	2.728981794355537	3.0825835831422195	2.3361841281421225	3.3249212399403625	2.171427728365291	1.1980605014863173	2.9365264906932396	2.638148213473016	0.708801755785141	1.358195802281742	1.489948950915789	1.9810649648349403	1.3329648549642419	2.1931409437719536	1.9916868190011139	2.3710010999793822	1.9851864648398856	1.8598216346993737	2.2012015655563135	1.37546087850906	2.126804046568134	2.3623283050223676	2.222289258134739	2.415202297419407	0.0	1.441519704588042	2.673310534606975	3.0242319111610296	0.4950452959063538	2.215109737051789	2.5122462128430127	2.990851609238714	3.0139461498497297	2.199481241700247	2.8011012615608126	0.8873221085262533	2.691803674847609	2.925795208824991	1.0938689962929364	2.2425694067096953	1.8069200675888897	2.1612328059391475	3.135486580838145	1.7597114702811014
S350	1.82449367579591	1.8200583341583338	1.9855736942115259	1.037916429335298	2.033359929782958	1.41897156032547	1.858297437890276	2.1107590220577546	1.2324945052225222	1.3283674748394454	2.0120573648692015	2.081611313651636	0.6545950992204617	1.5031409894293206	0.7961507646900687	1.4200752779321202	2.1866659431564894	2.0715196994721174	1.8663108141625833	0.5592582885493491	1.3062872805896104	1.6746523663430768	1.1257939308569302	3.6669369540185905	1.1156942481811942	0.6973429806167714	1.519538796097237	1.282192727795451	2.0157076877793556	2.2781939944446914	1.3728194428674123	1.9166186006148533	1.9155535981311698	1.1464113166694887	0.627621353435307	2.1589262095422184	1.956865049753627	2.079319178419671	2.129285634697165	1.6891023044735012	0.9833066045495013	2.4000455308210684	1.4137067225542825	1.8612584898733726	1.441519704588042	0.0	1.3325956744790288	2.0876745818699867	0.9556762328012275	1.030936445249418	1.3635392292972561	1.74486719378023	1.917516675701701	2.0810411292747317	1.6592239888974931	1.4197730891265197	1.7591417587043	2.0599306603613035	0.4097586186047118	2.1921872295731566	2.349570775876564	1.6907780945229733	1.7765710419715022	2.6635001539202317
S221	2.0359235560768534	0.5394666399746341	0.7489426221357052	0.6266817487259555	2.2474437366673015	0.6821495849957165	1.3306766899334759	2.5358833225194832	0.3573723585108078	1.0884831101820613	1.607880156201229	1.5215698631726648	1.1136631882522934	0.6191099591770489	1.316455723567312	2.1283116565828113	1.9200365042862628	1.3971329046116092	3.083402790891612	1.0141795646679546	0.7312344931658638	0.6309763805852993	0.44264187062133026	4.7432447681114125	0.7527294351976819	1.5644033876728225	0.5446021102560609	0.17462865261833121	3.1053704579885	3.0893816074992926	1.846535582722923	2.1336574436826248	2.6246465855984713	0.7637157813036571	0.7071163715977039	2.1434279571761876	2.191385752677798	2.485003361955737	2.2397649964174784	2.3216750347632926	0.662776427465063	2.537793643775594	1.121154692339845	1.6150303979366551	2.673310534606975	1.3325956744790288	0.0	1.2180346559174837	2.19187077270866	0.5653415566411232	0.5241641901474865	0.4845413114449683	0.8531709252295686	2.204679645591588	0.6175368648958595	2.3094991115451213	1.0395768445345064	1.2983422384990262	1.6230851741731662	2.309382308921185	3.5853273280290194	1.6206942301190974	0.47839554226593267	3.4031250100138783
S358	1.5283885754320239	1.2499194015059971	1.5953697190512917	1.8122281041405668	1.663299049538137	0.6846371225394617	0.5030632640518942	2.0596673525395897	1.5645021768684948	0.8776299089902793	0.7002773122087448	0.49261459335587415	2.1669305686777327	1.7511120899278878	1.5458782368313422	2.0368407693003507	1.0093592802593672	0.30974412324130685	3.918717287973023	2.0169666529117842	1.9468512814311452	1.7321884102826728	1.0629912201656224	5.667320133604513	0.9724269360337551	1.8702169326988418	1.712821791712409	1.3489567884711215	3.2067919531284383	2.879974288398305	1.6709173008649558	1.591722628259276	2.391443191185246	0.9425381641392317	1.574634767970979	1.385938525632523	1.6444854850160255	2.004436375543027	1.5680796816638234	2.095798667919329	1.1109126241012919	1.807098814953009	0.8059302191306925	0.8762055690408468	3.0242319111610296	2.0876745818699867	1.2180346559174837	0.0	2.617605489726906	1.0859830125608523	0.7936670973601856	0.8671338040879174	0.42491703067919234	1.558837867888843	0.606659893019652	2.332921182999463	0.3417110249680274	0.16933295760594755	2.22691443498739	1.6190558022560844	4.366825307621864	1.0576825432343429	1.341770517830433	3.065788758756789
S203	1.7266232712128597	2.664550577609978	2.8908441097467246	1.9799732990712042	1.8669898348857668	2.049268159716893	2.2560335934780884	1.754356086072268	2.149605772571877	1.7430654165530337	2.284725220248624	2.4339862123853497	1.5493813295336702	2.4149316627748214	1.072752654251787	1.02683083234494	2.3305014744039467	2.4933977778439127	1.624500489219489	1.4720083926049972	2.252892514360046	2.6029778654995943	1.871031168786362	3.4480422369148895	1.7218184590095353	0.7585115602610513	2.4540650663874866	2.1593776792336503	1.0950059469327915	1.5401862515945965	1.2246617965050806	1.7756360553367803	1.3370886157115083	1.7449797439015695	1.5040928003108034	2.136610019641625	1.7917374666217345	1.74652852097089	2.008880511814503	1.2578707392746857	1.6626886658536761	2.210737223947705	1.8217248370906711	2.0821805104371847	0.4950452959063538	0.9556762328012275	2.19187077270866	2.617605489726906	0.0	1.7469796644241011	2.0562054473651123	2.525813767438332	2.575375910930098	1.9839980390504843	2.3511747169966957	0.7987154970416376	2.278924979009206	2.5337211561346007	0.6315015600028537	2.0569883848040047	1.9557850710413267	1.8416005953265724	2.656198004635848	1.9460277608347327
S378	1.4961987581750416	1.0202399239539546	1.3067870537536368	0.8838923736261179	1.7131286284281815	0.4029831192924161	0.9857817786872858	1.9805986067243104	0.7715533569644131	0.5862212214296386	1.2226524262672323	1.2065027767841703	1.1101466687374149	1.0866966620358829	0.7762287316098676	1.566990829500062	1.497235980302567	1.1398520391103113	2.875879095945362	0.953966557455149	1.1177907417004485	1.1728145247703214	0.1945571107500812	4.627922620802404	0.22041351509429175	1.053178521695477	1.0614097969654706	0.6303572827884519	2.591050252363991	2.5354453340257024	1.285112793407297	1.5964085080995416	2.0619201259891518	0.24375847636646253	0.4913752533173643	1.6531487809276029	1.6527462938387532	1.9308619299587488	1.7265058438719152	1.7566738371660087	0.10026730744867117	2.024580717709624	0.640467774314662	1.1671720481969245	2.215109737051789	1.030936445249418	0.5653415566411232	1.0859830125608523	1.7469796644241011	0.0	0.3362175563733784	0.7901975439127943	0.8895038518743181	1.6863573262750986	0.6357935194421717	1.765288610801673	0.7853522391623371	1.0918905090043207	1.2477147350530375	1.7948716292501776	3.3508062925025475	1.1190305974163044	1.0219192807408937	2.841548432456377
S355	1.5605112150452765	0.8328447354322202	1.1691296586202529	1.0424774521029994	1.7616341750088091	0.15954233350191996	0.8250463325151346	2.0792400032486666	0.8364419822812937	0.6044140689553951	1.086207854921394	1.0137695439110264	1.3755117419182525	1.0949805936696702	1.034723092248956	1.7700364054514304	1.3975649963003336	0.9081426312058553	3.1957335029712928	1.2291783927255184	1.2200540846991583	1.137042906562359	0.27884442098422807	4.926141233480339	0.3592374693606358	1.3430823251194912	1.0655607888302263	0.6354650891712118	2.8431232821106787	2.7142826438134193	1.4440905183131865	1.651246242854995	2.2330583715799754	0.3522487909096505	0.7963976989366189	1.6318528716413425	1.710036906070011	2.0262171603048804	1.7368626773867382	1.9252754572283672	0.40075642022040825	2.0340975349606	0.6211583676108149	1.0995765613980266	2.5122462128430127	1.3635392292972561	0.5241641901474865	0.7936670973601856	2.0562054473651123	0.3362175563733784	0.0	0.5179747035992088	0.5542519071724977	1.7123314547154063	0.3013940737624825	1.9974203720993315	0.5441772927271432	0.8310636505752452	1.5655907661408421	1.8062521378053582	3.668278890556344	1.1172876066355473	0.8728296266534055	2.9943062749441216
S244	2.0344885748681256	0.4125747505671028	0.7490129718398233	1.0940657551410577	2.2231937444224856	0.618072612271444	1.1433952033566457	2.564674375101206	0.7987269205677354	1.0957428247674288	1.415213093620754	1.2726742842698398	1.5780453095374642	0.9217602214308351	1.539360668597216	2.2874947521478726	1.7455804086736728	1.1139468535069583	3.525517595618829	1.4681164562647513	1.1513043738739526	0.8698458696795792	0.6562279056634368	5.185329294847139	0.8746092222590227	1.8390729468524885	0.870528538236223	0.5990762568037544	3.3458543968577756	3.2197603700881463	1.9538613733026824	2.1190140244415203	2.7431506198027127	0.8690100680691935	1.1230712407139904	2.0450450189468232	2.178130791113551	2.510518898162276	2.172979997104044	2.437158532194854	0.8788894357168027	2.4627559689943905	1.0950177184904963	1.4956304212239733	2.990851609238714	1.74486719378023	0.4845413114449683	0.8671338040879174	2.525813767438332	0.7901975439127943	0.5179747035992088	0.0	0.448649643531458	2.157316005340509	0.3339699349067267	2.5108213654945497	0.8148683480768993	0.9881819946174816	1.9887133820736387	2.2417808931082943	4.014639710132021	1.5664827516175313	0.47787400855838474	3.495807732102196
S315	1.772515369167438	0.8258506656839439	1.1743589907747438	1.4659472802248574	1.9370917927727989	0.530275727913786	0.7911662035075512	2.3105591140916566	1.1937895920468062	0.9267242556700508	1.0389022112464326	0.8659630820533726	1.8815426478208108	1.3481405412672351	1.5192511540278577	2.1570592272660996	1.3678224022002976	0.6937499674657166	3.7399577030084283	1.7468507484692282	1.567985990708085	1.3175501330550279	0.8081091761470758	5.446731500678378	0.8599863756997641	1.8449226932718397	1.3109768500728762	0.9786457953748632	3.2807927689980763	3.0496349002538325	1.7961296098551982	1.84561184292593	2.5654088028651088	0.8398518186213955	1.3396069666217945	1.7089240132675725	1.9031562486297122	2.255199269361924	1.8602881386195709	2.2623643917797294	0.9468605593195034	2.132577897028039	0.8918006515915605	1.1674438856335698	3.0139461498497297	1.917516675701701	0.8531709252295686	0.42491703067919234	2.575375910930098	0.8895038518743181	0.5542519071724977	0.448649643531458	0.0	1.8542238136900189	0.2665384523543748	2.418625972666183	0.4741718363837135	0.558577071117044	2.1050434721860287	1.9237262829152466	4.208493528151526	1.2879047118470062	0.9214687842672084	3.2834111672097284
S264	0.27507151860171336	2.522705251395134	2.8733916264709984	2.542077195995083	0.21048461441158653	1.5666514393151134	1.084736430353898	0.5632969139463713	2.4573335166056283	1.139404886924299	0.882943924091752	1.0997520870727995	2.560645914552279	2.755615535660442	1.3187415372740607	0.9849078675863219	0.6471844832761038	1.2691640919275344	3.594458773440971	2.3933533169447174	2.7968861204611386	2.8331849533412883	1.8145073297318355	5.4081558854523175	1.4738552457943754	1.4397336957905174	2.736782397087	2.298114860962563	2.09577396213136	1.5582572657579794	0.8250360812225676	0.29863675658011474	1.0790544182754815	1.4536730908797857	1.996717531433249	0.2586822697560847	0.27890067280063047	0.515132051455206	0.3438709466848146	0.8567438559609388	1.611598504749871	0.37277187657919314	1.0955980892895993	0.6897063429792475	2.199481241700247	2.0810411292747317	2.204679645591588	1.558837867888843	1.9839980390504843	1.6863573262750986	1.7123314547154063	2.157316005340509	1.8542238136900189	0.0	1.827379966482524	1.3220547260675244	1.3815586967921638	1.3986414157834417	2.0006407662990693	0.258927686751328	3.928409628210967	0.6189260659724345	2.57787716756595	1.6172048604556417
S290	1.7106104355950174	0.7206476095096539	1.0771909321935584	1.2173174857690168	1.8946972637816415	0.3283003754882702	0.8193885922747228	2.2438619437941485	0.959580160152272	0.7911418273961088	1.0861104847430465	0.9560557588088752	1.6180785616143905	1.151710551318707	1.314604834408488	2.010053320400601	1.4155128092988702	0.8092636512162411	3.4810131401261404	1.4823350892184535	1.34192153700849	1.1473023672655616	0.5459145661455711	5.190039821393485	0.6403622129352472	1.6322882096928915	1.1160188317377	0.7432977482029837	3.1066179601372554	2.9311158647643754	1.6637427456982563	1.7927440002199466	2.44816204426262	0.6259315605726644	1.0741567817236275	1.7113705241452768	1.8516272294516283	2.189281064952918	1.8414693666922173	2.14176354984114	0.7018476864827765	2.1293159312481946	0.7790245111996104	1.1632518900323985	2.8011012615608126	1.6592239888974931	0.6175368648958595	0.606659893019652	2.3511747169966957	0.6357935194421717	0.3013940737624825	0.3339699349067267	0.2665384523543748	1.827379966482524	0.0	2.2532806367959677	0.4876993909237193	0.6964750710947984	1.8610088889303311	1.9090424743052024	3.9545139536934912	1.2373245829077397	0.7942921890775836	3.1905549319447655
S217	1.0906633708746563	2.7434966176074425	3.0479470498821404	2.310328424737847	1.1691972739954573	1.929925476007715	1.900702792124744	0.9882289330487463	2.3847128146215977	1.4951214109418074	1.8258459954224564	2.019658239401208	2.0296873987173987	2.673828906785743	0.9933708752349463	0.3717205779310385	1.7737755508742121	2.1288068187427642	2.3882357753255015	1.900370263850758	2.600054972687809	2.841869711257489	1.9029332041274065	4.157767078672665	1.643946801559559	0.8021933031475535	2.70795964201508	2.31982987708366	0.8916571791382595	0.8702491689100473	0.6770011041938353	1.0993006864973625	0.5458085521007392	1.6544781514092877	1.7427999064971456	1.4942259363907109	1.1002056769873498	0.9876641668431698	1.319450712631011	0.4979981923737189	1.66564676791439	1.4778978460526404	1.5485911737492803	1.612647889253313	0.8873221085262533	1.4197730891265197	2.3094991115451213	2.332921182999463	0.7987154970416376	1.765288610801673	1.9974203720993315	2.5108213654945497	2.418625972666183	1.3220547260675244	2.2532806367959677	0.0	2.0233299850903634	2.2086191671360167	1.1313521445772043	1.3559872301379363	2.6569133205898905	1.3572981515481999	2.7734984156388585	1.2449118314362781
S204	1.3026323391938317	1.2051064910472842	1.5614418432061474	1.5862111989736754	1.4674765473492617	0.4009134359060766	0.3396020710487205	1.842266519208944	1.3730260321891883	0.5458868682910798	0.6056517774879241	0.4844793157479928	1.8863177328401994	1.6056710095552513	1.2075384618251692	1.7357470096819012	0.9333688985947919	0.3679456286044684	3.590017189005443	1.7295341089299627	1.757902665425491	1.6208630159908466	0.7961101322488434	5.354164324820089	0.6449858597071315	1.5302039944294168	1.5720565589439415	1.1646276275418066	2.9000790114987605	2.6199378383239824	1.376269666148127	1.3803040079883881	2.1246729045555997	0.6135614389445979	1.2762306443809086	1.2463970276183707	1.4362768024819001	1.7868640482279938	1.4035146764526147	1.8199623714220532	0.7952357353017347	1.6697087089179021	0.47797966856419005	0.6976794198096239	2.691803674847609	1.7591417587043	1.0395768445345064	0.3417110249680274	2.278924979009206	0.7853522391623371	0.5441772927271432	0.8148683480768993	0.4741718363837135	1.3815586967921638	0.4876993909237193	2.0233299850903634	0.0	0.30883870199660135	1.8922125243475927	1.4609493631323496	4.036572658264134	0.822637333576329	1.2789715086239895	2.8331467348960357
S310	1.3738013846257895	1.3719351603071597	1.7290888909103117	1.8696860566459343	1.5014507561681425	0.6995170814719709	0.37435653646895817	1.9007319549362263	1.6387255136692829	0.7926041724704692	0.5324044646052483	0.3249264063738992	2.1861538059558727	1.8415274406364714	1.4675142796672767	1.9077481068769164	0.8423441782026263	0.14227914289466687	3.87856108416213	2.0298834162455925	2.024606614057352	1.8410732908838139	1.0884071569012375	5.638478481567918	0.9487992635681131	1.7896535202529356	1.8115395467257307	1.4242266297501376	3.0802666955553097	2.7298515324833224	1.5395908499805422	1.4317092379399068	2.243828659625593	0.9180123392232243	1.582572899892441	1.2201367275621744	1.4839689298473997	1.845642024429528	1.401002227345175	1.9530349530134907	1.1015886757466198	1.6404293301838353	0.7140719610664329	0.7205334789320552	2.925795208824991	2.0599306603613035	1.2983422384990262	0.16933295760594755	2.5337211561346007	1.0918905090043207	0.8310636505752452	0.9881819946174816	0.558577071117044	1.3986414157834417	0.6964750710947984	2.2086191671360167	0.30883870199660135	0.0	2.1732640500270044	1.4521648955225248	4.3156925420115595	0.9073656752929986	1.465672011093589	2.9068980440576944
S349	1.729779431776975	2.0783599432291497	2.2908079938135555	1.3692881366031424	1.9137541613803926	1.5936569937260379	1.954913201349771	1.9364248988008856	1.5446250310553462	1.3971556532842218	2.0428103367858905	2.1454966051052713	0.9494923921058998	1.7917675829253754	0.7617840948765693	1.2189347081582695	2.1744478283585007	2.163566354774138	1.717529934481552	0.8569478347628764	1.6422836802206908	1.9912388315428173	1.3394477186591744	3.5271144133581567	1.2761896729763968	0.5869855850131934	1.8467996652595005	1.568095908791445	1.652252737871138	1.9555155723166069	1.2135004211398985	1.7941675148804501	1.6534792179051412	1.3073109337337896	0.9330831512679602	2.0921005939620527	1.8303133213459064	1.9112918099327352	2.0075793681470953	1.4771201303637986	1.1782379233163733	2.2799657588267395	1.4905408867646697	1.8830665573621086	1.0938689962929364	0.4097586186047118	1.6230851741731662	2.22691443498739	0.6315015600028537	1.2477147350530375	1.5655907661408421	1.9887133820736387	2.1050434721860287	2.0006407662990693	1.8610088889303311	1.1313521445772043	1.8922125243475927	2.1732640500270044	0.0	2.077813386428067	2.1488122526887534	1.6682552564911162	2.0701605925820785	2.3642557111030187
S329	0.3925146715072589	2.595453250173074	2.965192408276354	2.6478842512155056	0.21220846338613722	1.659036110057977	1.1804971072480268	0.554303927449665	2.5582772358247228	1.2246669288802805	0.9204866398871779	1.1401726094262195	2.658745906197646	2.8386095071807196	1.409920132875304	1.0588691520116065	0.6552738915955961	1.3173470217364809	3.659736017020817	2.489598261156816	2.903777655599983	2.9302154235117914	1.9051557369181698	5.445704999049696	1.5778035083000108	1.545705195742986	2.841061466951638	2.3930368404208675	2.0848474352881903	1.4900003008244453	0.8704042088366764	0.28702143195421215	1.0615423634587862	1.560307243886287	2.1097799781382007	0.2632929948579667	0.2674570607221515	0.5111201227848341	0.13469943826236197	0.8922964506750897	1.7188471768253915	0.25002855406305735	1.189412569949487	0.7813203618684933	2.2425694067096953	2.1921872295731566	2.309382308921185	1.6190558022560844	2.0569883848040047	1.7948716292501776	1.8062521378053582	2.2417808931082943	1.9237262829152466	0.258927686751328	1.9090424743052024	1.3559872301379363	1.4609493631323496	1.4521648955225248	2.077813386428067	0.0	3.974993019698636	0.6895861088086468	2.6709001153926026	1.5369128915885637
S240	3.668264958728175	3.9822783503128436	4.084234068848267	3.0907913971812584	3.7950217077369675	3.719786639539315	4.098336882050107	3.6434091113412	3.368002397246681	3.5401853605906908	4.156256638537133	4.277117613362344	2.5182211391840137	3.4896309894383006	2.8869432171212273	2.9591069651241635	4.240217719558031	4.304233537210421	0.5401620826709437	2.579638720126422	3.253702129254543	3.708461541019026	3.411674932594257	1.527749808778693	3.41337466775687	2.6281413421885014	3.5775948699881335	3.481036300996683	2.3078449739602527	3.077501442523493	3.1425743512417394	3.6994330541493086	3.128971631860809	3.4462252578952954	2.9307647295978243	4.069803078853278	3.7161539588723227	3.6444091289917644	3.9144047185603763	3.153103371132298	3.2969993127998247	4.125944184401752	3.6344462824218557	3.9839476876704825	1.8069200675888897	2.349570775876564	3.5853273280290194	4.366825307621864	1.9557850710413267	3.3508062925025475	3.668278890556344	4.014639710132021	4.208493528151526	3.928409628210967	3.9545139536934912	2.6569133205898905	4.036572658264134	4.3156925420115595	2.1488122526887534	3.974993019698636	0.0	3.7435582057072456	3.9522101119002615	3.4717024139437913
S205	0.49209484013251964	1.9172016915452357	2.280017584892715	1.988535094127379	0.6583312384599262	0.9718062762662493	0.6020741366352548	1.0238262546898487	1.8788597649455083	0.5415193487676557	0.470569349585669	0.6700857609808072	2.0687303312038128	2.1596602635342363	0.9159638911048249	1.0388235672819517	0.5073989123642489	0.8016561889483925	3.361433910436809	1.8973124912966188	2.233469926911698	2.2423890052726647	1.2236637390781842	5.165163694360809	0.8993417207136846	1.1626943270397396	2.1549497668833464	1.7082720012466706	2.2211739343310817	1.8364148204864297	0.6865588353036515	0.5596726453681359	1.338883745300706	0.8794911666024192	1.4813741624835586	0.5414574313745187	0.6171219141066219	0.9684436474116725	0.6285629620709908	1.0500278879656924	1.050573876906248	0.9205204335038645	0.5000499622517336	0.27284856344175085	2.1612328059391475	1.6907780945229733	1.6206942301190974	1.0576825432343429	1.8416005953265724	1.1190305974163044	1.1172876066355473	1.5664827516175313	1.2879047118470062	0.6189260659724345	1.2373245829077397	1.3572981515481999	0.822637333576329	0.9073656752929986	1.6682552564911162	0.6895861088086468	3.7435582057072456	0.0	1.9847926105056832	2.018017796091241
S214	2.4328768125391886	0.22695100497571533	0.2965020255484716	0.8848671689748163	2.6336249487935137	1.0136277707140695	1.6007296287160564	2.94994162295133	0.5891183909012511	1.475167486054973	1.8796687594747314	1.7467352852717741	1.4436085804247911	0.5743776995988286	1.7809117750867447	2.5872248623275067	2.207858196810837	1.5907487871840023	3.445547217829836	1.3806697966395813	0.825611193516986	0.429564033590949	0.8756911534420508	5.025403122569828	1.1810859840470043	2.0395748433948615	0.4845757760704205	0.5024716976173754	3.5676315856384355	3.5336625322553554	2.2841963549641924	2.523377588101917	3.070471700267173	1.186304108414391	1.1634264115395097	2.4856059101288444	2.5825093082612103	2.897317796064221	2.5997743808619043	2.76782683048849	1.1198871719465429	2.8965500401601556	1.4927815483745546	1.9389649696302804	3.135486580838145	1.7765710419715022	0.47839554226593267	1.341770517830433	2.656198004635848	1.0219192807408937	0.8728296266534055	0.47787400855838474	0.9214687842672084	2.57787716756595	0.7942921890775836	2.7734984156388585	1.2789715086239895	1.465672011093589	2.0701605925820785	2.6709001153926026	3.9522101119002615	1.9847926105056832	0.0	3.840430727260633
S232	1.5728805726638322	3.780119137607289	4.128957157853024	3.5048072168207973	1.4467475468547686	2.8854848717995885	2.609615775444085	1.0620779117954076	3.5364601102088997	2.4044538921786396	2.399970132836892	2.623965137687326	3.2628462098312134	3.819642222762029	2.128307124894549	1.3270721620785113	2.183406918180815	2.786219404871109	3.350930113688605	3.1271821504469672	3.793387086576573	3.9782245543362342	2.9715155931868926	4.945508523157154	2.670089822049315	2.015585467521039	3.857997181819921	3.435277658453575	1.1657897815444664	0.4464355159877683	1.5582773088405943	1.4848074804062945	0.789312395240238	2.6701168921130787	2.928805586095461	1.78982012110685	1.4401020191810119	1.1120939729512753	1.5552164719723607	1.1043239173037103	2.7431266029539665	1.4727197751955583	2.4227771759231245	2.220196723210535	1.7597114702811014	2.6635001539202317	3.4031250100138783	3.065788758756789	1.9460277608347327	2.841548432456377	2.9943062749441216	3.495807732102196	3.2834111672097284	1.6172048604556417	3.1905549319447655	1.2449118314362781	2.8331467348960357	2.9068980440576944	2.3642557111030187	1.5369128915885637	3.4717024139437913	2.018017796091241	3.840430727260633	0.0
